transaction_id,portfolio_id,instrument_id,txn_date,txn_type,quantity,price,fees,amount
392,11,103,2025-04-25,BUY,15547,329.40,16600.23,5137782.03
393,12,86,2025-04-25,BUY,14263,916.13,61314.37,13128076.56
394,13,516,2025-04-25,BUY,81362,1024.35,114120.80,83457285.50
395,1,320,2025-04-28,BUY,5103,1349.44,8815.57,6895007.89
396,3,56,2025-04-28,DIVIDEND,0,0.00,0.00,1779682.57
397,4,140,2025-04-28,BUY,6862,1830.56,35589.31,12596892.03
398,8,295,2025-04-28,SELL,5385,588.54,7247.62,3162040.28
399,9,26,2025-04-28,BUY,84681,474.25,33170.51,40193134.76
400,10,442,2025-04-28,BUY,185120,507.00,307424.58,94163264.58
401,11,520,2025-04-28,BUY,2441706,25.44,201351.27,62318351.91
402,12,310,2025-04-28,BUY,18069,1417.95,120223.49,25741162.04
403,3,425,2025-04-29,BUY,27015,1241.14,69816.09,33599213.19
404,8,158,2025-04-29,DIVIDEND,0,0.00,0.00,58346.13
405,10,207,2025-04-29,BUY,18858,4894.51,302330.63,92603000.21
406,11,60,2025-04-29,BUY,6913,2352.24,52709.89,16313745.01
407,12,371,2025-04-29,BUY,7439,4887.50,170606.52,36528719.02
408,13,362,2025-04-29,BUY,49455,736.71,49888.63,36483881.68
409,7,50,2025-04-30,BUY,28288,1197.07,52463.90,33915180.06
410,8,295,2025-04-30,DIVIDEND,0,0.00,0.00,13732.65
411,10,522,2025-04-30,BUY,5617006,12.67,233108.87,71400574.89
412,11,447,2025-04-30,BUY,10862,2136.69,75230.72,23283957.50
413,12,31,2025-04-30,BUY,29722,1242.60,173302.04,37105859.24
414,12,295,2025-04-30,DIVIDEND,0,0.00,0.00,63453.80
415,13,520,2025-04-30,BUY,1948787,25.07,66898.06,48922988.15
416,1,522,2025-05-02,BUY,3702396,12.75,60431.62,47265980.62
417,2,519,2025-05-02,SELL,1285376,12.25,51538.89,15694317.11
418,3,148,2025-05-02,SELL,126932,485.59,128342.55,61508567.33
419,4,514,2025-05-02,BUY,112576,74.65,23810.06,8427608.46
420,5,227,2025-05-02,BUY,109085,359.00,186346.65,39347861.65
421,7,481,2025-05-02,BUY,33435,1142.87,59202.08,38271060.53
422,9,13,2025-05-02,BUY,23603,1437.69,28027.95,33961825.02
423,10,341,2025-05-02,BUY,27945,2254.40,206353.76,63205561.76
424,11,518,2025-05-02,BUY,5924274,11.63,223336.00,69122642.62
425,12,202,2025-05-02,BUY,11346,4577.33,243696.51,52178082.69
426,13,521,2025-05-02,BUY,785590,26.64,28656.62,20956774.22
427,3,111,2025-05-05,BUY,29883,553.15,34418.89,16564200.34
428,5,301,2025-05-05,BUY,15861,2021.63,152578.85,32217652.28
429,7,473,2025-05-05,SELL,146102,593.84,134420.16,86626791.52
430,10,199,2025-05-05,BUY,156153,431.51,220708.21,67602289.24
431,11,391,2025-05-05,BUY,25548,542.80,44951.13,13912405.53
432,12,489,2025-05-05,BUY,21207,1140.83,113525.77,24307107.58
433,13,519,2025-05-05,BUY,9876354,12.27,165934.25,121348797.83
434,1,395,2025-05-06,SELL,10089,4593.12,59323.54,46280664.14
435,6,520,2025-05-06,BUY,83760,25.08,4055.14,2104755.94
436,7,473,2025-05-06,BUY,159658,606.80,150098.06,97030572.46
437,11,301,2025-05-06,BUY,4186,2072.15,28116.70,8702136.60
438,12,375,2025-05-06,BUY,12655,1769.35,105067.94,22496192.19
439,13,518,2025-05-06,BUY,6224823,11.63,99129.19,72493820.68
440,2,479,2025-05-07,BUY,9459,861.60,26675.94,8176550.34
441,3,200,2025-05-07,BUY,70322,664.05,97234.82,46794558.92
442,4,24,2025-05-07,BUY,26089,1320.86,97633.55,34557550.09
443,7,51,2025-05-07,SELL,19848,1686.40,51858.05,33419809.15
444,10,399,2025-05-07,BUY,65225,495.55,105871.45,32428120.20
445,11,297,2025-05-07,BUY,65292,479.33,101446.83,31397861.19
446,12,391,2025-05-07,BUY,58969,538.05,148881.49,31877151.94
447,1,520,2025-05-08,SELL,1445740,25.12,46492.30,36270496.50
448,5,152,2025-05-08,BUY,22906,2365.02,257778.20,54430926.32
449,8,189,2025-05-08,BUY,1299,1621.37,4816.43,2110976.06
450,10,518,2025-05-08,BUY,3210538,11.67,122723.00,37589701.46
451,12,9,2025-05-08,BUY,18752,2762.25,243055.18,52040767.18
452,14,449,2025-05-08,BUY,458533,413.56,147100.87,189778008.35
453,3,56,2025-05-09,SELL,158282,347.01,114367.68,54811069.14
454,9,236,2025-05-09,BUY,236566,170.43,33301.00,40351244.38
455,10,516,2025-05-09,SELL,12495,1025.74,41980.81,12774640.49
456,11,492,2025-05-09,BUY,47331,519.19,79655.52,24653437.41
457,12,189,2025-05-09,BUY,20133,1599.52,151109.74,32354245.90
458,13,518,2025-05-09,BUY,1644026,11.76,26473.47,19360219.23
459,14,160,2025-05-09,BUY,34865,1573.69,42561.31,54909263.16
460,3,354,2025-05-12,BUY,155514,739.55,239478.67,115249857.37
461,4,512,2025-05-12,BUY,132307,71.92,26959.84,9542479.28
462,10,380,2025-05-12,BUY,148871,158.38,77230.30,23655419.28
463,11,411,2025-05-12,BUY,25513,2196.77,181672.84,56227865.85
464,12,219,2025-05-12,BUY,9498,2116.76,94340.48,20199326.96
465,2,479,2025-05-13,DIVIDEND,0,0.00,0.00,505486.37
466,3,251,2025-05-13,BUY,54610,1224.28,139213.94,66997144.74
467,5,446,2025-05-13,BUY,108655,737.01,381052.84,80460874.39
468,7,520,2025-05-13,SELL,2543576,25.12,98992.70,63795636.42
469,11,305,2025-05-13,BUY,467946,70.97,107650.10,33317777.72
470,12,5,2025-05-13,BUY,34061,963.09,153928.33,32957736.82
471,14,447,2025-05-13,BUY,69060,2021.23,108280.04,139694423.84
472,1,439,2025-05-14,SELL,34585,1816.34,80418.52,62737700.38
473,2,398,2025-05-14,BUY,10016,1535.68,50345.86,15431716.74
474,8,24,2025-05-14,BUY,1030,1298.66,3058.91,1340678.71
475,8,295,2025-05-14,DIVIDEND,0,0.00,0.00,13783.85
476,9,340,2025-05-14,BUY,95953,245.94,19491.56,23618172.38
477,11,495,2025-05-14,BUY,28824,607.60,56769.61,17570232.01
478,12,295,2025-05-14,DIVIDEND,0,0.00,0.00,63690.36
479,12,397,2025-05-14,BUY,52752,671.01,166097.17,35563216.69
480,14,398,2025-05-14,BUY,30451,1553.21,36689.17,47333486.88
481,3,388,2025-05-15,DIVIDEND,0,0.00,0.00,1505866.74
482,5,60,2025-05-15,BUY,8500,2280.01,92218.44,19472303.44
483,5,385,2025-05-15,DIVIDEND,0,0.00,0.00,1373823.26
484,7,277,2025-05-15,BUY,11781,1773.64,32373.26,20927626.10
485,8,362,2025-05-15,BUY,5196,743.07,8829.43,3869821.15
486,9,313,2025-05-15,DIVIDEND,0,0.00,0.00,1562869.70
487,10,385,2025-05-15,DIVIDEND,0,0.00,0.00,740902.13
488,11,141,2025-05-15,BUY,1076,1028.59,3587.55,1110350.39
489,12,277,2025-05-15,BUY,16410,1767.19,136077.44,29135665.34
490,14,520,2025-05-15,BUY,12477391,25.27,244587.99,315548258.56
491,3,388,2025-05-16,BUY,66800,702.76,97749.22,47042117.22
492,6,398,2025-05-16,BUY,779,1524.33,2292.23,1189745.30
493,12,251,2025-05-16,BUY,65743,1249.82,385559.39,82552475.65
494,14,411,2025-05-16,BUY,53732,2115.08,88158.85,113735637.41
495,3,251,2025-05-19,BUY,53073,1255.17,138709.43,66754346.84
496,6,446,2025-05-19,SELL,780,738.08,1111.32,574591.08
497,7,463,2025-05-19,DIVIDEND,0,0.00,0.00,1246531.87
498,7,516,2025-05-19,BUY,39355,1028.52,62712.12,40540116.72
499,12,136,2025-05-19,BUY,2289,9775.02,104992.37,22480013.15
500,12,463,2025-05-19,DIVIDEND,0,0.00,0.00,455598.50
501,14,446,2025-05-19,BUY,180808,740.93,103920.43,134069991.87
502,2,492,2025-05-20,BUY,140612,538.18,247695.83,75922261.99
503,4,464,2025-05-20,BUY,63920,346.88,62820.43,22235390.03
504,12,447,2025-05-20,BUY,13660,2000.91,128254.48,27460685.08
505,1,320,2025-05-21,DIVIDEND,0,0.00,0.00,555328.26
506,3,138,2025-05-21,DIVIDEND,0,0.00,0.00,5390703.21
507,3,180,2025-05-21,BUY,2247660,189.56,887170.55,426953600.15
508,12,413,2025-05-21,BUY,24298,1166.29,132975.42,28471489.84
509,14,517,2025-05-21,BUY,5820330,24.96,112693.35,145388130.15
510,4,399,2025-05-22,BUY,21141,495.06,29652.97,10495716.43
511,7,116,2025-05-22,BUY,22334,1772.04,61316.71,39638058.07
512,7,116,2025-05-22,DIVIDEND,0,0.00,0.00,1974044.27
513,12,306,2025-05-22,BUY,24304,974.62,111149.46,23798313.94
514,13,518,2025-05-22,BUY,1080228,11.65,17232.02,12601888.22
515,14,380,2025-05-22,BUY,593114,150.98,69464.63,89617816.35
516,4,519,2025-05-23,BUY,1844810,12.31,64342.00,22773953.10
517,12,201,2025-05-23,BUY,6021,2156.17,60918.04,13043217.61
518,14,301,2025-05-23,BUY,54822,1949.69,82913.75,106968818.93
519,1,516,2025-05-26,BUY,9025,1016.78,11747.50,9188187.00
520,3,286,2025-05-26,DIVIDEND,0,0.00,0.00,1663754.12
521,4,391,2025-05-26,SELL,46324,512.27,67234.14,23663161.34
522,12,50,2025-05-26,BUY,15903,1299.69,96986.91,20765956.98
523,4,421,2025-05-27,BUY,66139,178.15,33383.23,11816046.08
524,7,178,2025-05-27,BUY,5963,2321.70,21449.13,13865746.23
525,12,489,2025-05-27,BUY,4058,1140.05,21708.52,4648031.42
526,14,418,2025-05-27,BUY,163853,784.95,99770.58,128716182.93
527,1,516,2025-05-28,BUY,7435,1033.69,9838.81,7695323.96
528,2,136,2025-05-28,BUY,810,10037.58,26612.32,8157052.12
529,3,48,2025-05-28,BUY,298330,672.44,417715.19,201026740.39
530,4,519,2025-05-28,BUY,738695,12.29,25721.83,9104283.38
531,5,385,2025-05-28,SELL,107816,313.98,161082.11,33690985.57
532,6,90,2025-05-28,DIVIDEND,0,0.00,0.00,60742.50
533,9,1,2025-05-28,SELL,281377,230.53,53576.57,64812263.24
534,12,487,2025-05-28,BUY,2697,1363.47,17255.23,3694533.82
535,14,516,2025-05-28,BUY,216041,1021.08,171120.51,220766264.79
536,6,519,2025-05-29,BUY,88850,12.43,2131.92,1106537.42
537,11,305,2025-05-29,SELL,223357,66.85,48399.94,14883015.51
538,12,150,2025-05-29,BUY,6034,558.44,15811.61,3385438.57
539,13,468,2025-05-29,SELL,6883,879.69,8290.91,6046615.36
540,14,203,2025-05-29,BUY,123220,514.30,49159.09,63421205.09
541,3,56,2025-05-30,BUY,61012,375.03,47644.31,22928974.67
542,5,385,2025-05-30,BUY,127268,318.88,193111.71,40776331.55
543,6,31,2025-05-30,SELL,899,1308.87,2271.42,1174402.71
544,12,150,2025-05-30,BUY,5834,558.61,15292.18,3274222.92
545,14,518,2025-05-30,BUY,12971225,11.63,117021.81,150972368.56
546,2,513,2025-06-02,BUY,194492,106.95,68084.98,20869004.38
547,3,186,2025-06-02,SELL,196131,313.66,128095.89,61390353.57
548,4,4,2025-06-02,SELL,55105,951.90,148616.55,52305832.95
549,7,520,2025-06-02,BUY,2597546,25.49,102582.17,66314029.71
550,10,520,2025-06-02,SELL,1874811,25.22,154874.48,47127858.94
551,12,310,2025-06-02,SELL,3046,1387.41,19830.29,4206220.57
552,13,520,2025-06-02,BUY,401995,25.08,13805.21,10095839.81
553,14,521,2025-06-02,BUY,6281256,27.19,132483.50,170919834.14
554,15,473,2025-06-02,BUY,202155,586.54,431483.85,119003477.55
555,2,492,2025-06-03,BUY,32230,545.69,57567.19,17645155.89
556,4,4,2025-06-03,BUY,51150,949.63,137621.07,48711195.57
557,6,522,2025-06-03,BUY,50247,12.72,1233.78,640375.62
558,7,519,2025-06-03,SELL,2048368,12.20,38717.44,24951372.16
559,9,120,2025-06-03,BUY,180494,564.95,84223.18,102054308.48
560,12,219,2025-06-03,DIVIDEND,0,0.00,0.00,88178.96
561,15,397,2025-06-03,BUY,139053,680.70,344443.93,94997821.03
562,3,251,2025-06-04,BUY,29952,1164.73,72640.85,34958633.81
563,6,446,2025-06-04,SELL,835,740.24,1193.17,616907.23
564,7,41,2025-06-04,DIVIDEND,0,0.00,0.00,585018.37
565,8,43,2025-06-04,DIVIDEND,0,0.00,0.00,121979.06
566,8,189,2025-06-04,DIVIDEND,0,0.00,0.00,35897.96
567,10,111,2025-06-04,BUY,29171,497.61,47546.41,14563327.72
568,12,189,2025-06-04,DIVIDEND,0,0.00,0.00,132271.90
569,14,103,2025-06-04,BUY,403728,305.82,95776.92,123563873.88
570,15,324,2025-06-04,BUY,224204,591.54,482625.09,133108259.25
571,1,521,2025-06-05,SELL,1558133,27.23,54315.44,42373646.15
572,2,209,2025-06-05,BUY,1162,5112.66,19445.62,5960356.54
573,3,180,2025-06-05,BUY,591773,178.53,219986.56,105869220.25
574,3,200,2025-06-05,DIVIDEND,0,0.00,0.00,2982907.85
575,5,34,2025-06-05,BUY,12109,1157.82,66713.15,14086755.53
576,6,37,2025-06-05,DIVIDEND,0,0.00,0.00,20402.59
577,9,4,2025-06-05,SELL,507001,927.71,388490.05,469961407.66
578,10,199,2025-06-05,DIVIDEND,0,0.00,0.00,766288.97
579,11,199,2025-06-05,DIVIDEND,0,0.00,0.00,425663.75
580,14,60,2025-06-05,BUY,34208,2162.92,57395.02,74046562.38
581,15,484,2025-06-05,BUY,19529,4731.12,336222.20,92730264.68
582,1,516,2025-06-06,BUY,11173,1020.44,14595.82,11415971.94
583,3,354,2025-06-06,SELL,23402,748.19,36458.15,17472684.23
584,6,411,2025-06-06,DIVIDEND,0,0.00,0.00,125111.87
585,7,97,2025-06-06,SELL,76048,750.32,88404.25,56971931.11
586,10,68,2025-06-06,DIVIDEND,0,0.00,0.00,1284174.34
587,11,411,2025-06-06,DIVIDEND,0,0.00,0.00,1599989.51
588,12,202,2025-06-06,BUY,2297,4142.01,44644.34,9558841.31
589,14,17,2025-06-06,BUY,75043,867.98,50527.29,65186350.43
590,14,411,2025-06-06,DIVIDEND,0,0.00,0.00,3369679.64
591,15,366,2025-06-06,BUY,94523,710.39,244352.48,67392546.45
592,2,62,2025-06-09,BUY,15126,520.17,25753.61,7893845.03
593,4,50,2025-06-09,DIVIDEND,0,0.00,0.00,446246.15
594,5,423,2025-06-09,BUY,111387,576.84,305739.80,64558216.88
595,7,50,2025-06-09,DIVIDEND,0,0.00,0.00,1846967.65
596,7,245,2025-06-09,BUY,18449,1051.78,30063.29,19434352.51
597,10,68,2025-06-09,DIVIDEND,0,0.00,0.00,1283493.99
598,10,257,2025-06-09,SELL,21263,925.61,64465.87,19616779.56
599,11,411,2025-06-09,SELL,5475,2229.01,39558.52,12164271.23
600,12,50,2025-06-09,BUY,2399,1257.48,14155.51,3030850.03
601,12,50,2025-06-09,DIVIDEND,0,0.00,0.00,290875.31
602,14,468,2025-06-09,BUY,74431,926.86,53514.82,69040631.48
603,15,17,2025-06-09,BUY,177149,844.79,544590.29,150198294.00
604,1,395,2025-06-10,SELL,6608,5127.03,43371.76,33836042.48
605,2,204,2025-06-10,DIVIDEND,0,0.00,0.00,679992.32
606,3,138,2025-06-10,SELL,191983,522.75,208971.29,100150141.96
607,10,480,2025-06-10,BUY,1559,5131.74,26205.23,8026587.89
608,14,519,2025-06-10,BUY,18336028,12.18,173244.18,223506065.22
609,15,43,2025-06-10,BUY,63780,1936.21,449385.85,123940859.65
610,16,480,2025-06-10,BUY,33441,5091.89,86820.92,170364714.41
611,9,182,2025-06-11,DIVIDEND,0,0.00,0.00,893296.41
612,11,297,2025-06-11,SELL,13875,445.42,20033.03,6160169.47
613,15,178,2025-06-11,BUY,86441,2516.05,791446.33,218281324.38
614,16,522,2025-06-11,BUY,31741605,12.84,207806.93,407770015.13
615,1,423,2025-06-12,DIVIDEND,0,0.00,0.00,568229.82
616,1,423,2025-06-12,SELL,17913,591.43,13562.60,10580722.99
617,2,62,2025-06-12,BUY,12663,524.14,21724.64,6658909.46
618,3,111,2025-06-12,SELL,249787,495.24,257581.90,123446931.98
619,3,180,2025-06-12,DIVIDEND,0,0.00,0.00,14922197.47
620,4,30,2025-06-12,BUY,13319,1022.35,38579.45,13655259.10
621,5,111,2025-06-12,DIVIDEND,0,0.00,0.00,1973531.81
622,5,423,2025-06-12,DIVIDEND,0,0.00,0.00,6677950.32
623,8,178,2025-06-12,BUY,695,2489.43,3956.57,1734110.42
624,9,1,2025-06-12,BUY,246558,248.78,50663.29,61389362.53
625,10,111,2025-06-12,DIVIDEND,0,0.00,0.00,1322895.65
626,14,413,2025-06-12,BUY,57677,1150.77,51486.97,66424448.26
627,15,391,2025-06-12,BUY,158507,517.57,298538.24,82337006.23
628,16,516,2025-06-12,BUY,151490,1026.51,79289.06,155585288.96
629,7,495,2025-06-13,SELL,53003,695.64,57124.68,36813882.24
630,14,522,2025-06-13,BUY,10565661,12.71,104171.36,134393722.67
631,15,464,2025-06-13,BUY,171895,350.53,219265.78,60473620.13
632,16,207,2025-06-13,BUY,15482,4663.79,36815.62,72241612.40
633,2,509,2025-06-16,BUY,71970,100.36,23641.82,7246551.02
634,3,425,2025-06-16,BUY,50865,1302.26,137926.13,66377381.03
635,4,310,2025-06-16,DIVIDEND,0,0.00,0.00,1162439.28
636,5,227,2025-06-16,DIVIDEND,0,0.00,0.00,3831282.42
637,7,277,2025-06-16,SELL,54799,1831.15,155465.98,100189722.87
638,12,310,2025-06-16,DIVIDEND,0,0.00,0.00,239689.88
639,15,241,2025-06-16,BUY,81803,2884.94,858792.89,236855539.71
640,16,386,2025-06-16,BUY,348336,225.64,40075.65,78638610.69
641,4,30,2025-06-17,DIVIDEND,0,0.00,0.00,1850028.28
642,4,515,2025-06-17,SELL,243622,71.98,49683.62,17486227.94
643,5,1,2025-06-17,BUY,34994,244.24,40669.84,8587604.40
644,6,262,2025-06-17,DIVIDEND,0,0.00,0.00,28650.66
645,9,101,2025-06-17,SELL,27099,544.11,12178.64,14732658.25
646,10,262,2025-06-17,DIVIDEND,0,0.00,0.00,892228.57
647,12,251,2025-06-17,BUY,22789,1098.63,117481.92,25154160.99
648,14,120,2025-06-17,BUY,78825,631.63,38621.83,49826856.58
649,15,413,2025-06-17,BUY,70946,1153.60,297828.04,82141133.64
650,16,521,2025-06-17,BUY,8052553,27.07,111144.50,218093754.21
651,17,251,2025-06-17,BUY,229470,1095.30,878113.15,252216604.15
652,2,374,2025-06-18,SELL,65294,139.23,29756.02,9061127.60
653,3,286,2025-06-18,BUY,36374,693.35,52513.79,25272426.69
654,4,65,2025-06-18,DIVIDEND,0,0.00,0.00,763164.53
655,5,203,2025-06-18,BUY,84955,524.67,212098.35,44785438.20
656,6,254,2025-06-18,DIVIDEND,0,0.00,0.00,159833.62
657,6,520,2025-06-18,BUY,124317,25.66,6157.85,3196132.07
658,7,340,2025-06-18,DIVIDEND,0,0.00,0.00,982466.08
659,9,340,2025-06-18,DIVIDEND,0,0.00,0.00,1707226.68
660,9,407,2025-06-18,DIVIDEND,0,0.00,0.00,1267242.09
661,11,60,2025-06-18,BUY,2570,2101.51,17506.87,5418387.57
662,14,418,2025-06-18,SELL,42914,724.92,24132.10,31085084.78
663,15,92,2025-06-18,BUY,144607,1271.59,669142.85,184549957.98
664,16,138,2025-06-18,BUY,351465,497.70,89189.94,175013320.44
665,17,485,2025-06-18,BUY,561671,569.51,1117570.25,320994821.46
666,1,160,2025-06-19,DIVIDEND,0,0.00,0.00,1190432.76
667,2,287,2025-06-19,DIVIDEND,0,0.00,0.00,499915.81
668,3,425,2025-06-19,SELL,176207,1288.78,472859.09,226619198.37
669,4,119,2025-06-19,DIVIDEND,0,0.00,0.00,1396084.08
670,4,287,2025-06-19,DIVIDEND,0,0.00,0.00,362319.83
671,7,463,2025-06-19,BUY,20369,1632.31,51512.33,33300034.72
672,8,28,2025-06-19,SELL,1326,1410.79,4277.99,1866429.55
673,9,20,2025-06-19,SELL,38014,1290.15,40508.17,49003253.93
674,10,380,2025-06-19,DIVIDEND,0,0.00,0.00,3882318.78
675,11,287,2025-06-19,DIVIDEND,0,0.00,0.00,390566.68
676,14,160,2025-06-19,DIVIDEND,0,0.00,0.00,869921.28
677,14,380,2025-06-19,DIVIDEND,0,0.00,0.00,2851722.59
678,14,518,2025-06-19,BUY,2003547,11.90,18494.93,23860704.23
679,15,31,2025-06-19,BUY,200696,1313.96,959628.82,264666144.98
680,16,276,2025-06-19,BUY,35861,4217.01,77106.88,151303302.49
681,17,78,2025-06-19,BUY,364677,718.41,915318.45,262902922.02
682,2,522,2025-06-20,BUY,527461,12.64,21822.58,6688929.62
683,5,152,2025-06-20,DIVIDEND,0,0.00,0.00,7342370.62
684,10,325,2025-06-20,SELL,270558,208.35,184642.29,56186117.01
685,11,152,2025-06-20,DIVIDEND,0,0.00,0.00,590545.38
686,14,160,2025-06-20,SELL,15475,1627.39,19535.67,25164324.58
687,15,344,2025-06-20,BUY,83236,1407.19,426232.31,117555099.15
688,17,169,2025-06-20,BUY,888965,336.71,1045760.31,300369165.46
689,1,516,2025-06-23,BUY,9437,1035.67,12511.99,9786129.78
690,4,131,2025-06-23,BUY,31146,168.29,14850.65,5256410.99
691,8,140,2025-06-23,BUY,1742,1709.55,6810.26,2984846.36
692,11,516,2025-06-23,SELL,16341,1034.66,54805.00,16852574.06
693,15,351,2025-06-23,BUY,27700,6485.96,653787.27,180314879.27
694,17,413,2025-06-23,BUY,172637,1160.65,700046.09,201071180.14
695,3,111,2025-06-24,BUY,192084,489.21,195666.43,94165080.07
696,4,393,2025-06-24,DIVIDEND,0,0.00,0.00,186031.71
697,4,516,2025-06-24,BUY,4375,1030.22,12770.06,4519982.56
698,8,27,2025-06-24,DIVIDEND,0,0.00,0.00,35222.40
699,15,52,2025-06-24,BUY,23071,2731.15,229294.90,63239656.55
700,16,17,2025-06-24,BUY,118998,784.90,47623.37,93449153.57
701,17,120,2025-06-24,BUY,307714,646.05,694552.15,199493181.85
702,3,354,2025-06-25,SELL,132112,756.65,208145.54,99754399.26
703,4,142,2025-06-25,BUY,9531,401.40,10839.29,3836582.69
704,7,277,2025-06-25,DIVIDEND,0,0.00,0.00,806559.07
705,11,31,2025-06-25,SELL,25526,1289.15,106667.01,32800175.89
706,12,277,2025-06-25,DIVIDEND,0,0.00,0.00,276150.86
707,15,30,2025-06-25,BUY,282443,1029.88,1058521.94,291940918.78
708,16,418,2025-06-25,BUY,359640,725.40,133018.38,261015874.38
709,2,204,2025-06-26,BUY,8112,665.44,17668.74,5415718.02
710,7,340,2025-06-26,BUY,31931,256.78,12703.18,8211945.36
711,10,111,2025-06-26,BUY,28402,494.52,46005.53,14091362.57
712,12,201,2025-06-26,BUY,980,2174.67,10000.32,2141176.92
713,15,8,2025-06-26,BUY,18437,6894.76,462585.30,127581275.42
714,16,132,2025-06-26,BUY,170621,509.04,44284.38,86897198.22
715,17,307,2025-06-26,BUY,582109,252.42,513357.08,147449310.86
716,18,317,2025-06-26,BUY,212998,310.51,165917.71,66303926.69
717,2,521,2025-06-27,SELL,1467762,27.03,129858.52,39543748.34
718,5,178,2025-06-27,DIVIDEND,0,0.00,0.00,3460679.56
719,7,178,2025-06-27,DIVIDEND,0,0.00,0.00,1128932.47
720,8,178,2025-06-27,DIVIDEND,0,0.00,0.00,210227.01
721,8,414,2025-06-27,BUY,178,7751.74,3155.39,1382965.11
722,9,240,2025-06-27,DIVIDEND,0,0.00,0.00,998614.99
723,10,276,2025-06-27,SELL,8623,4388.99,123965.34,37722295.43
724,14,120,2025-06-27,SELL,11940,653.18,6049.83,7792919.37
725,15,178,2025-06-27,DIVIDEND,0,0.00,0.00,3133683.93
726,15,261,2025-06-27,BUY,142374,1716.47,889302.12,245270001.90
727,16,68,2025-06-27,BUY,121135,848.72,52420.39,102862117.59
728,17,316,2025-06-27,BUY,1437173,153.84,772448.97,221867143.29
729,17,485,2025-06-27,DIVIDEND,0,0.00,0.00,2070991.81
730,18,277,2025-06-27,BUY,84347,1849.90,391434.89,156424950.19
731,1,492,2025-06-30,BUY,43864,542.48,30462.33,23825805.05
732,2,519,2025-06-30,SELL,1407369,12.17,56061.84,17071618.89
733,3,286,2025-06-30,SELL,95224,747.34,148181.66,71016522.50
734,5,203,2025-06-30,DIVIDEND,0,0.00,0.00,8803836.76
735,6,207,2025-06-30,BUY,589,4738.75,5387.92,2796511.67
736,7,97,2025-06-30,SELL,37422,715.28,41470.75,26725737.41
737,8,5,2025-06-30,DIVIDEND,0,0.00,0.00,428841.85
738,12,5,2025-06-30,DIVIDEND,0,0.00,0.00,953694.32
739,12,397,2025-06-30,SELL,18389,686.93,59274.09,12572681.68
740,14,203,2025-06-30,DIVIDEND,0,0.00,0.00,1837145.61
741,16,449,2025-06-30,BUY,199266,398.11,40448.50,79370235.76
742,17,78,2025-06-30,DIVIDEND,0,0.00,0.00,1946154.61
743,17,368,2025-06-30,BUY,199527,935.23,651945.93,187255582.14
744,18,263,2025-06-30,BUY,1406999,94.21,332531.22,132885907.01
745,2,513,2025-07-01,SELL,347010,98.87,112298.84,34196579.86
746,3,388,2025-07-01,SELL,72557,763.27,115315.40,55265265.99
747,5,321,2025-07-01,DIVIDEND,0,0.00,0.00,1661834.90
748,6,321,2025-07-01,DIVIDEND,0,0.00,0.00,52903.48
749,10,325,2025-07-01,DIVIDEND,0,0.00,0.00,685089.32
750,13,522,2025-07-01,BUY,1618494,12.67,28079.06,20534398.04
751,14,103,2025-07-01,SELL,178286,304.94,42173.32,54324359.52
752,17,102,2025-07-01,BUY,206607,883.63,637832.96,183201976.37
753,18,210,2025-07-01,BUY,122417,975.34,299529.36,119697726.14
754,1,301,2025-07-02,DIVIDEND,0,0.00,0.00,723480.16
755,1,487,2025-07-02,DIVIDEND,0,0.00,0.00,1489732.96
756,3,48,2025-07-02,SELL,142730,693.62,206142.09,98794240.51
757,5,301,2025-07-02,DIVIDEND,0,0.00,0.00,4168163.38
758,6,31,2025-07-02,DIVIDEND,0,0.00,0.00,95245.65
759,6,411,2025-07-02,SELL,1995,2132.88,8213.93,4246881.67
760,8,210,2025-07-02,DIVIDEND,0,0.00,0.00,177167.41
761,8,487,2025-07-02,DIVIDEND,0,0.00,0.00,163334.27
762,10,257,2025-07-02,BUY,10479,844.89,28999.95,8882602.26
