holding_id,portfolio_id,instrument_id,as_of_date,quantity,avg_cost,market_value,weight
438,1,21,2026-06-02,2147.0,276.83,550877.26,0.090343
439,1,24,2026-06-02,433.0,419.19,164275.87,0.026941
440,1,27,2026-06-02,484.0,1513.825888,731561.16,0.119975
441,1,33,2026-06-02,415.0,1083.69,514089.55,0.08431
442,1,35,2026-06-02,2537.0,148.47,450241.39,0.073839
443,1,45,2026-06-02,1274.0,474.580502,554444.8,0.090929
444,1,1,2026-06-08,1637.0,324.880867,546004.98,0.090225
445,1,2,2026-06-08,209.0,710.53,154405.02,0.025515
446,1,3,2026-06-08,40.0,2201.15,99426.0,0.01643
447,1,4,2026-06-08,103.0,2795.33,376848.16,0.062273
448,1,6,2026-06-08,217.0,2618.1,631420.09,0.10434
449,1,7,2026-06-08,4164.0,147.904342,664116.36,0.109743
450,1,17,2026-06-08,173.0,2386.68,618227.61,0.10216
451,1,21,2026-06-08,2147.0,276.83,550877.26,0.09103
452,1,24,2026-06-08,433.0,419.19,159911.23,0.026425
453,1,27,2026-06-08,484.0,1513.825888,731561.16,0.120888
454,1,33,2026-06-08,415.0,1083.69,514089.55,0.084951
455,1,35,2026-06-08,2537.0,148.47,450241.39,0.074401
456,1,45,2026-06-08,1274.0,474.580502,554444.8,0.09162
457,1,1,2026-06-23,1637.0,324.880867,566140.08,0.093097
458,1,2,2026-06-23,209.0,710.53,148168.46,0.024365
459,1,3,2026-06-23,40.0,2201.15,100852.4,0.016584
460,1,4,2026-06-23,91.0,2795.33,308245.21,0.050688
461,1,6,2026-06-23,217.0,2618.1,631420.09,0.103832
462,1,7,2026-06-23,4164.0,147.904342,700051.68,0.115118
463,1,17,2026-06-23,173.0,2386.68,557419.84,0.091663
464,1,21,2026-06-23,2147.0,276.83,664925.9,0.109342
465,1,24,2026-06-23,433.0,419.19,153606.75,0.025259
466,1,27,2026-06-23,484.0,1513.825888,731561.16,0.120299
467,1,33,2026-06-23,415.0,1083.69,514089.55,0.084538
468,1,35,2026-06-23,2537.0,148.47,450241.39,0.074039
469,1,45,2026-06-23,1274.0,474.580502,554444.8,0.091174
470,1,1,2026-07-15,1637.0,324.880867,573506.58,0.092178
471,1,2,2026-07-15,209.0,710.53,166111.11,0.026698
472,1,3,2026-07-15,40.0,2201.15,100852.4,0.01621
473,1,4,2026-07-15,91.0,2795.33,312040.82,0.050153
474,1,6,2026-07-15,217.0,2618.1,901457.06,0.144888
475,1,7,2026-07-15,4164.0,147.904342,695554.56,0.111794
476,1,17,2026-07-15,173.0,2386.68,516877.29,0.083076
477,1,21,2026-07-15,2147.0,276.83,676755.87,0.108772
478,1,24,2026-07-15,433.0,419.19,153606.75,0.024689
479,1,27,2026-07-15,484.0,1513.825888,731561.16,0.117581
480,1,33,2026-07-15,415.0,1083.69,514089.55,0.082628
481,1,35,2026-07-15,2537.0,148.47,450241.39,0.072366
482,1,45,2026-07-15,961.0,474.580502,429105.72,0.068969
483,1,1,2026-07-20,1637.0,324.880867,573506.58,0.091853
484,1,2,2026-07-20,209.0,710.53,166359.82,0.026644
485,1,3,2026-07-20,40.0,2201.15,100852.4,0.016153
486,1,4,2026-07-20,91.0,2795.33,322365.68,0.05163
487,1,6,2026-07-20,217.0,2618.1,901457.06,0.144378
488,1,7,2026-07-20,4164.0,147.904342,695554.56,0.1114
489,1,17,2026-07-20,173.0,2386.68,489899.67,0.078463
490,1,21,2026-07-20,2147.0,276.83,676755.87,0.108389
491,1,24,2026-07-20,433.0,419.19,153606.75,0.024602
492,1,27,2026-07-20,484.0,1513.825888,731561.16,0.117167
493,1,33,2026-07-20,415.0,1083.69,514089.55,0.082337
494,1,35,2026-07-20,2537.0,148.47,488626.2,0.078259
495,1,45,2026-07-20,961.0,474.580502,429105.72,0.068726
496,1,1,2026-08-18,1637.0,324.880867,601924.9,0.094504
497,1,2,2026-08-18,209.0,710.53,162696.05,0.025544
498,1,3,2026-08-18,40.0,2201.15,100852.4,0.015834
499,1,4,2026-08-18,91.0,2795.33,322365.68,0.050613
500,1,6,2026-08-18,217.0,2618.1,876821.05,0.137664
501,1,7,2026-08-18,4164.0,147.904342,730615.44,0.114709
502,1,17,2026-08-18,173.0,2386.68,492598.47,0.07734
503,1,21,2026-08-18,2147.0,276.83,701253.14,0.110099
504,1,24,2026-08-18,433.0,419.19,129835.05,0.020385
505,1,27,2026-08-18,484.0,1513.825888,803159.28,0.126099
506,1,33,2026-08-18,415.0,1083.69,513770.0,0.080664
507,1,35,2026-08-18,2537.0,148.47,504279.49,0.079174
508,1,45,2026-08-18,961.0,474.580502,429105.72,0.067371
509,1,1,2026-08-19,1637.0,324.880867,620308.41,0.096685
510,1,2,2026-08-19,209.0,710.53,162696.05,0.025359
511,1,3,2026-08-19,40.0,2201.15,100852.4,0.01572
512,1,4,2026-08-19,91.0,2795.33,322365.68,0.050246
513,1,6,2026-08-19,217.0,2618.1,876821.05,0.136667
514,1,7,2026-08-19,4164.0,147.904342,730615.44,0.113878
515,1,17,2026-08-19,173.0,2386.68,492598.47,0.07678
516,1,21,2026-08-19,2147.0,276.83,701253.14,0.109302
517,1,24,2026-08-19,433.0,419.19,131554.06,0.020505
518,1,27,2026-08-19,484.0,1513.825888,822708.04,0.128233
519,1,33,2026-08-19,415.0,1083.69,520588.45,0.081142
520,1,35,2026-08-19,2537.0,148.47,504279.49,0.0786
521,1,45,2026-08-19,961.0,474.580502,429105.72,0.066883
522,1,1,2026-09-16,1637.0,324.880867,623156.79,0.089379
523,1,2,2026-09-16,209.0,710.53,143658.24,0.020605
524,1,3,2026-09-16,40.0,2201.15,89401.2,0.012823
525,1,4,2026-09-16,91.0,2795.33,322365.68,0.046237
526,1,6,2026-09-16,217.0,2618.1,936663.14,0.134345
527,1,7,2026-09-16,4164.0,147.904342,742024.8,0.106428
528,1,17,2026-09-16,173.0,2386.68,510457.26,0.073214
529,1,21,2026-09-16,2147.0,276.83,662843.31,0.095071
530,1,24,2026-09-16,433.0,419.19,150268.32,0.021553
531,1,27,2026-09-16,484.0,1513.825888,850949.44,0.122051
532,1,33,2026-09-16,415.0,1083.69,520588.45,0.074668
533,1,35,2026-09-16,5701.0,162.505706,990605.76,0.142082
534,1,45,2026-09-16,961.0,474.580502,429105.72,0.061546
535,1,1,2026-09-24,1637.0,324.880867,623156.79,0.087124
536,1,2,2026-09-24,209.0,710.53,146609.32,0.020498
537,1,3,2026-09-24,40.0,2201.15,86745.6,0.012128
538,1,4,2026-09-24,91.0,2795.33,322365.68,0.04507
539,1,6,2026-09-24,217.0,2618.1,855698.27,0.119636
540,1,7,2026-09-24,4164.0,147.904342,749228.52,0.104751
541,1,17,2026-09-24,173.0,2386.68,476564.83,0.066629
542,1,21,2026-09-24,2147.0,276.83,655629.39,0.091664
543,1,24,2026-09-24,433.0,419.19,150268.32,0.021009
544,1,25,2026-09-24,146.0,2001.25,292182.5,0.04085
545,1,27,2026-09-24,484.0,1513.825888,850949.44,0.118972
546,1,33,2026-09-24,415.0,1083.69,520588.45,0.072784
547,1,35,2026-09-24,5701.0,162.505706,992886.16,0.138817
548,1,45,2026-09-24,961.0,474.580502,429624.66,0.060066
549,1,1,2026-10-05,1637.0,324.880867,623156.79,0.084128
550,1,2,2026-10-05,209.0,710.53,154724.79,0.020888
551,1,3,2026-10-05,132.0,2244.940606,298845.36,0.040345
552,1,4,2026-10-05,91.0,2795.33,322365.68,0.04352
553,1,6,2026-10-05,217.0,2618.1,855698.27,0.115521
554,1,7,2026-10-05,4164.0,147.904342,749228.52,0.101148
555,1,17,2026-10-05,173.0,2386.68,487567.63,0.065823
556,1,21,2026-10-05,2147.0,276.83,672590.69,0.090801
557,1,24,2026-10-05,433.0,419.19,151463.4,0.020448
558,1,25,2026-10-05,146.0,2001.25,306375.16,0.041361
559,1,27,2026-10-05,484.0,1513.825888,850949.44,0.11488
560,1,33,2026-10-05,415.0,1083.69,529577.35,0.071494
561,1,35,2026-10-05,5701.0,162.505706,975099.04,0.131641
562,1,45,2026-10-05,961.0,474.580502,429624.66,0.058
563,1,1,2026-10-07,1637.0,324.880867,623156.79,0.078479
564,1,2,2026-10-07,923.0,747.993727,700520.08,0.088222
565,1,3,2026-10-07,132.0,2244.940606,298845.36,0.037636
566,1,4,2026-10-07,91.0,2795.33,322365.68,0.040598
567,1,6,2026-10-07,217.0,2618.1,855698.27,0.107765
568,1,7,2026-10-07,4164.0,147.904342,749228.52,0.094356
569,1,17,2026-10-07,173.0,2386.68,487567.63,0.061403
570,1,21,2026-10-07,2147.0,276.83,672590.69,0.084705
571,1,24,2026-10-07,433.0,419.19,151463.4,0.019075
572,1,25,2026-10-07,146.0,2001.25,306375.16,0.038584
573,1,27,2026-10-07,484.0,1513.825888,850949.44,0.107167
574,1,33,2026-10-07,415.0,1083.69,529577.35,0.066694
575,1,35,2026-10-07,5701.0,162.505706,975099.04,0.122802
576,1,45,2026-10-07,961.0,474.580502,416997.12,0.052516
577,1,1,2026-10-09,1637.0,324.880867,623156.79,0.075919
578,1,2,2026-10-09,923.0,747.993727,700520.08,0.085344
579,1,3,2026-10-09,132.0,2244.940606,298845.36,0.036408
580,1,4,2026-10-09,91.0,2795.33,322365.68,0.039274
581,1,6,2026-10-09,217.0,2618.1,855698.27,0.10425
582,1,7,2026-10-09,4164.0,147.904342,749228.52,0.091278
583,1,17,2026-10-09,307.0,2500.510163,812773.29,0.09902
584,1,21,2026-10-09,2147.0,276.83,706105.36,0.086025
585,1,24,2026-10-09,433.0,419.19,151463.4,0.018453
586,1,25,2026-10-09,146.0,2001.25,306375.16,0.037326
587,1,27,2026-10-09,484.0,1513.825888,850949.44,0.103671
588,1,33,2026-10-09,415.0,1083.69,529577.35,0.064518
589,1,35,2026-10-09,5701.0,162.505706,884111.08,0.107711
590,1,45,2026-10-09,961.0,474.580502,416997.12,0.050803
591,1,1,2026-10-15,1637.0,324.880867,623156.79,0.072993
592,1,2,2026-10-15,923.0,747.993727,700520.08,0.082054
593,1,3,2026-10-15,132.0,2244.940606,298845.36,0.035005
594,1,4,2026-10-15,91.0,2795.33,322365.68,0.03776
595,1,6,2026-10-15,217.0,2618.1,855698.27,0.100231
596,1,7,2026-10-15,4164.0,147.904342,793949.88,0.092998
597,1,17,2026-10-15,307.0,2500.510163,814836.33,0.095445
598,1,21,2026-10-15,2147.0,276.83,706105.36,0.082709
599,1,24,2026-10-15,433.0,419.19,151575.98,0.017755
600,1,25,2026-10-15,146.0,2001.25,306375.16,0.035887
601,1,27,2026-10-15,713.0,1536.412454,1129498.95,0.132302
602,1,33,2026-10-15,415.0,1083.69,541006.45,0.06337
603,1,35,2026-10-15,5701.0,162.505706,884111.08,0.103559
604,1,45,2026-10-15,961.0,474.580502,409222.63,0.047934
605,1,1,2026-10-21,1637.0,324.880867,643324.63,0.07536
606,1,2,2026-10-21,923.0,747.993727,700520.08,0.08206
607,1,3,2026-10-21,132.0,2244.940606,298845.36,0.035007
608,1,4,2026-10-21,91.0,2795.33,322365.68,0.037762
609,1,6,2026-10-21,217.0,2618.1,855698.27,0.100237
610,1,7,2026-10-21,4164.0,147.904342,793949.88,0.093004
611,1,17,2026-10-21,307.0,2500.510163,814836.33,0.095451
612,1,21,2026-10-21,2147.0,276.83,701274.61,0.082148
613,1,24,2026-10-21,433.0,419.19,151575.98,0.017756
614,1,25,2026-10-21,146.0,2001.25,306375.16,0.035889
615,1,27,2026-10-21,713.0,1536.412454,1129498.95,0.132311
616,1,33,2026-10-21,415.0,1083.69,525128.55,0.061514
617,1,35,2026-10-21,5701.0,162.505706,884111.08,0.103566
618,1,45,2026-10-21,961.0,474.580502,409222.63,0.047937
619,1,1,2026-10-28,1637.0,324.880867,643324.63,0.071374
620,1,2,2026-10-28,923.0,747.993727,700520.08,0.07772
621,1,3,2026-10-28,363.0,2323.69022,859834.47,0.095395
622,1,4,2026-10-28,91.0,2795.33,322365.68,0.035765
623,1,6,2026-10-28,217.0,2618.1,787501.68,0.08737
624,1,7,2026-10-28,4164.0,147.904342,793949.88,0.088085
625,1,17,2026-10-28,307.0,2500.510163,814139.44,0.090325
626,1,21,2026-10-28,2147.0,276.83,701274.61,0.077804
627,1,24,2026-10-28,433.0,419.19,151575.98,0.016817
628,1,25,2026-10-28,146.0,2001.25,319077.16,0.0354
629,1,27,2026-10-28,713.0,1536.412454,1129498.95,0.125313
630,1,33,2026-10-28,415.0,1083.69,512686.85,0.05688
631,1,35,2026-10-28,5701.0,162.505706,868433.33,0.096349
632,1,45,2026-10-28,961.0,474.580502,409222.63,0.045402
633,1,1,2026-11-12,1637.0,324.880867,655438.43,0.072511
634,1,2,2026-11-12,923.0,747.993727,715075.79,0.079108
635,1,3,2026-11-12,363.0,2323.69022,887676.57,0.098203
636,1,4,2026-11-12,91.0,2795.33,322365.68,0.035663
637,1,6,2026-11-12,217.0,2618.1,787501.68,0.087121
638,1,7,2026-11-12,4164.0,147.904342,793949.88,0.087834
639,1,17,2026-11-12,307.0,2500.510163,784765.68,0.086818
640,1,21,2026-11-12,2147.0,276.83,701274.61,0.077581
641,1,24,2026-11-12,433.0,419.19,170870.46,0.018903
642,1,25,2026-11-12,146.0,2001.25,318205.54,0.035203
643,1,27,2026-11-12,713.0,1536.412454,1129498.95,0.124956
644,1,33,2026-11-12,415.0,1083.69,494924.85,0.054753
645,1,35,2026-11-12,5701.0,162.505706,868433.33,0.096074
646,1,45,2026-11-12,961.0,474.580502,409222.63,0.045272
647,1,1,2026-11-17,1637.0,324.880867,655438.43,0.06886
648,1,2,2026-11-17,923.0,747.993727,725496.46,0.07622
649,1,3,2026-11-17,363.0,2323.69022,887676.57,0.093258
650,1,4,2026-11-17,91.0,2795.33,322365.68,0.033867
651,1,6,2026-11-17,217.0,2618.1,764265.32,0.080293
652,1,7,2026-11-17,4164.0,147.904342,793949.88,0.083411
653,1,17,2026-11-17,307.0,2500.510163,784765.68,0.082446
654,1,21,2026-11-17,2147.0,276.83,762635.87,0.080122
655,1,24,2026-11-17,433.0,419.19,170870.46,0.017951
656,1,25,2026-11-17,146.0,2001.25,338607.58,0.035574
657,1,27,2026-11-17,1009.0,1533.387195,1539834.9,0.161773
658,1,33,2026-11-17,415.0,1083.69,494924.85,0.051996
659,1,35,2026-11-17,5701.0,162.505706,868433.33,0.091236
660,1,45,2026-11-17,961.0,474.580502,409222.63,0.042992
661,1,1,2026-11-19,1637.0,324.880867,655438.43,0.068911
662,1,2,2026-11-19,923.0,747.993727,725496.46,0.076276
663,1,3,2026-11-19,363.0,2323.69022,887676.57,0.093328
664,1,4,2026-11-19,91.0,2795.33,322365.68,0.033893
665,1,6,2026-11-19,217.0,2618.1,764265.32,0.080352
666,1,7,2026-11-19,4164.0,147.904342,793949.88,0.083473
667,1,17,2026-11-19,307.0,2500.510163,778914.26,0.081893
668,1,21,2026-11-19,2147.0,276.83,761412.08,0.080052
669,1,24,2026-11-19,433.0,419.19,170870.46,0.017965
670,1,25,2026-11-19,146.0,2001.25,338607.58,0.0356
671,1,27,2026-11-19,1009.0,1533.387195,1539834.9,0.161893
672,1,33,2026-11-19,415.0,1083.69,494924.85,0.052035
673,1,35,2026-11-19,5701.0,162.505706,868433.33,0.091304
674,1,45,2026-11-19,961.0,474.580502,409222.63,0.043024
675,1,1,2026-11-24,1637.0,324.880867,655438.43,0.06885
676,1,2,2026-11-24,923.0,747.993727,725496.46,0.076209
677,1,3,2026-11-24,363.0,2323.69022,887676.57,0.093245
678,1,4,2026-11-24,91.0,2795.33,322365.68,0.033862
679,1,6,2026-11-24,217.0,2618.1,788862.27,0.082865
680,1,7,2026-11-24,4164.0,147.904342,793949.88,0.083399
681,1,17,2026-11-24,307.0,2500.510163,778914.26,0.08182
682,1,21,2026-11-24,2147.0,276.83,761412.08,0.079981
683,1,24,2026-11-24,433.0,419.19,154723.89,0.016253
684,1,25,2026-11-24,146.0,2001.25,338607.58,0.035569
685,1,27,2026-11-24,1009.0,1533.387195,1539834.9,0.16175
686,1,33,2026-11-24,415.0,1083.69,494924.85,0.051989
687,1,35,2026-11-24,5701.0,162.505706,868433.33,0.091223
688,1,45,2026-11-24,961.0,474.580502,409222.63,0.042986
689,1,1,2026-11-25,1637.0,324.880867,655438.43,0.067951
690,1,2,2026-11-25,923.0,747.993727,725496.46,0.075214
691,1,3,2026-11-25,363.0,2323.69022,887676.57,0.092028
692,1,4,2026-11-25,91.0,2795.33,322365.68,0.03342
693,1,6,2026-11-25,217.0,2618.1,788862.27,0.081783
694,1,7,2026-11-25,4164.0,147.904342,793949.88,0.082311
695,1,17,2026-11-25,307.0,2500.510163,778914.26,0.080752
696,1,21,2026-11-25,2147.0,276.83,763537.61,0.079158
697,1,24,2026-11-25,433.0,419.19,154723.89,0.016041
698,1,25,2026-11-25,146.0,2001.25,338607.58,0.035104
699,1,27,2026-11-25,1009.0,1533.387195,1546373.22,0.160316
700,1,33,2026-11-25,415.0,1083.69,494924.85,0.05131
701,1,35,2026-11-25,7109.0,157.780874,985662.85,0.102186
702,1,45,2026-11-25,961.0,474.580502,409222.63,0.042425
703,1,1,2026-11-27,1637.0,324.880867,655438.43,0.064264
704,1,2,2026-11-27,923.0,747.993727,725496.46,0.071133
705,1,3,2026-11-27,363.0,2323.69022,887676.57,0.087035
706,1,4,2026-11-27,91.0,2795.33,322365.68,0.031607
707,1,6,2026-11-27,217.0,2618.1,788862.27,0.077346
708,1,7,2026-11-27,4164.0,147.904342,793949.88,0.077845
709,1,17,2026-11-27,307.0,2500.510163,778914.26,0.076371
710,1,21,2026-11-27,2147.0,276.83,763537.61,0.074863
711,1,24,2026-11-27,433.0,419.19,155802.06,0.015276
712,1,25,2026-11-27,378.0,2213.045132,886912.74,0.08696
713,1,27,2026-11-27,1009.0,1533.387195,1546373.22,0.151618
714,1,33,2026-11-27,415.0,1083.69,514554.35,0.050451
715,1,35,2026-11-27,7109.0,157.780874,985662.85,0.096642
716,1,45,2026-11-27,961.0,474.580502,393577.55,0.038589
717,1,1,2026-12-18,1637.0,324.880867,671137.26,0.06381
718,1,2,2026-12-18,923.0,747.993727,692213.08,0.065814
719,1,3,2026-12-18,363.0,2323.69022,887676.57,0.084398
720,1,4,2026-12-18,91.0,2795.33,322365.68,0.03065
721,1,6,2026-12-18,217.0,2618.1,752920.56,0.071586
722,1,7,2026-12-18,4164.0,147.904342,761429.04,0.072395
723,1,17,2026-12-18,307.0,2500.510163,794294.96,0.075519
724,1,21,2026-12-18,3134.0,306.099872,1158859.18,0.110181
725,1,24,2026-12-18,433.0,419.19,156650.74,0.014894
726,1,25,2026-12-18,378.0,2213.045132,909634.32,0.086486
727,1,27,2026-12-18,1009.0,1533.387195,1546373.22,0.147025
728,1,33,2026-12-18,415.0,1083.69,507877.0,0.048288
729,1,35,2026-12-18,7109.0,157.780874,985662.85,0.093714
730,1,45,2026-12-18,961.0,474.580502,370657.7,0.035241
731,1,1,2026-12-23,1637.0,324.880867,729185.28,0.06886
732,1,2,2026-12-23,923.0,747.993727,650068.9,0.061389
733,1,3,2026-12-23,363.0,2323.69022,930031.41,0.087827
734,1,4,2026-12-23,91.0,2795.33,322365.68,0.030442
735,1,6,2026-12-23,217.0,2618.1,684684.91,0.064658
736,1,7,2026-12-23,4164.0,147.904342,761429.04,0.071905
737,1,17,2026-12-23,307.0,2500.510163,794294.96,0.075008
738,1,21,2026-12-23,3134.0,306.099872,1158859.18,0.109436
739,1,24,2026-12-23,433.0,419.19,156650.74,0.014793
740,1,25,2026-12-23,378.0,2213.045132,909634.32,0.0859
741,1,27,2026-12-23,1009.0,1533.387195,1546373.22,0.14603
742,1,33,2026-12-23,415.0,1083.69,528942.4,0.04995
743,1,35,2026-12-23,7109.0,157.780874,1046231.53,0.0988
744,1,45,2026-12-23,961.0,474.580502,370657.7,0.035003
745,2,36,2025-02-10,526.0,549.32,288942.32,1.0
746,2,29,2025-02-12,162.0,1585.4,256834.8,0.470586
747,2,36,2025-02-12,526.0,549.32,288942.32,0.529414
748,2,14,2025-02-13,371.0,829.78,307848.38,0.360636
749,2,29,2025-02-13,162.0,1585.4,256834.8,0.300875
750,2,36,2025-02-13,526.0,549.32,288942.32,0.338488
751,2,14,2025-02-21,371.0,829.78,307848.38,0.241014
752,2,29,2025-02-21,162.0,1585.4,256834.8,0.201075
753,2,36,2025-02-21,526.0,549.32,288942.32,0.226212
754,2,51,2025-02-21,327.0,1295.66,423680.82,0.331699
755,2,14,2025-02-24,371.0,829.78,307848.38,0.182477
756,2,29,2025-02-24,162.0,1585.4,256834.8,0.152239
757,2,36,2025-02-24,526.0,549.32,288942.32,0.17127
758,2,49,2025-02-24,225.0,1821.1,409747.5,0.242878
759,2,51,2025-02-24,327.0,1295.66,423680.82,0.251137
760,2,5,2025-02-28,265.0,787.94,208804.1,0.110137
761,2,14,2025-02-28,371.0,829.78,307848.38,0.162379
762,2,29,2025-02-28,162.0,1585.4,256834.8,0.135472
763,2,36,2025-02-28,526.0,549.32,288942.32,0.152407
764,2,49,2025-02-28,225.0,1821.1,409747.5,0.216128
765,2,51,2025-02-28,327.0,1295.66,423680.82,0.223477
766,2,5,2025-03-07,265.0,787.94,208804.1,0.111921
767,2,14,2025-03-07,371.0,829.78,307848.38,0.16501
768,2,29,2025-03-07,162.0,1585.4,256834.8,0.137666
769,2,36,2025-03-07,526.0,549.32,288942.32,0.154876
770,2,49,2025-03-07,225.0,1821.1,409747.5,0.219629
771,2,51,2025-03-07,327.0,1295.66,393459.48,0.210898
772,2,5,2025-03-10,112.0,787.94,87174.08,0.049985
773,2,14,2025-03-10,371.0,829.78,307848.38,0.176518
774,2,29,2025-03-10,162.0,1585.4,256834.8,0.147267
775,2,36,2025-03-10,526.0,549.32,288942.32,0.165677
776,2,49,2025-03-10,225.0,1821.1,409747.5,0.234946
777,2,51,2025-03-10,327.0,1295.66,393459.48,0.225607
778,2,5,2025-03-18,112.0,787.94,87174.08,0.040079
779,2,14,2025-03-18,371.0,829.78,307848.38,0.141536
780,2,29,2025-03-18,162.0,1585.4,256834.8,0.118082
781,2,36,2025-03-18,526.0,549.32,288942.32,0.132844
782,2,38,2025-03-18,3430.0,125.67,431048.1,0.198178
783,2,49,2025-03-18,225.0,1821.1,409747.5,0.188385
784,2,51,2025-03-18,327.0,1295.66,393459.48,0.180896
785,2,5,2025-03-20,112.0,787.94,87174.08,0.038064
786,2,14,2025-03-20,371.0,829.78,307848.38,0.134421
787,2,18,2025-03-20,515.0,223.53,115117.95,0.050266
788,2,29,2025-03-20,162.0,1585.4,256834.8,0.112146
789,2,36,2025-03-20,526.0,549.32,288942.32,0.126166
790,2,38,2025-03-20,3430.0,125.67,431048.1,0.188216
791,2,49,2025-03-20,225.0,1821.1,409747.5,0.178916
792,2,51,2025-03-20,327.0,1295.66,393459.48,0.171803
793,2,5,2025-03-21,112.0,787.94,87174.08,0.038064
794,2,14,2025-03-21,371.0,829.78,307848.38,0.134421
795,2,18,2025-03-21,515.0,223.53,115117.95,0.050266
796,2,29,2025-03-21,162.0,1585.4,256834.8,0.112146
797,2,36,2025-03-21,526.0,549.32,288942.32,0.126166
798,2,38,2025-03-21,3430.0,125.67,431048.1,0.188216
799,2,49,2025-03-21,225.0,1821.1,409747.5,0.178916
800,2,51,2025-03-21,327.0,1295.66,393459.48,0.171803
801,2,5,2025-03-25,112.0,787.94,87174.08,0.033997
802,2,14,2025-03-25,371.0,829.78,307848.38,0.120058
803,2,18,2025-03-25,515.0,223.53,115117.95,0.044895
804,2,29,2025-03-25,162.0,1585.4,256834.8,0.100163
805,2,36,2025-03-25,526.0,549.32,288942.32,0.112685
806,2,38,2025-03-25,3430.0,125.67,431048.1,0.168105
807,2,42,2025-03-25,87.0,3149.3,273989.1,0.106853
808,2,49,2025-03-25,225.0,1821.1,409747.5,0.159798
809,2,51,2025-03-25,327.0,1295.66,393459.48,0.153446
810,2,5,2025-03-26,112.0,787.94,87174.08,0.031276
811,2,14,2025-03-26,371.0,829.78,307848.38,0.11045
812,2,18,2025-03-26,515.0,223.53,115117.95,0.041302
813,2,29,2025-03-26,162.0,1585.4,256834.8,0.092147
814,2,36,2025-03-26,526.0,549.32,307525.9,0.110334
815,2,38,2025-03-26,3430.0,125.67,431048.1,0.154652
816,2,42,2025-03-26,87.0,3149.3,273989.1,0.098302
817,2,44,2025-03-26,1813.0,112.78,204470.14,0.07336
818,2,49,2025-03-26,225.0,1821.1,409747.5,0.14701
819,2,51,2025-03-26,327.0,1295.66,393459.48,0.141166
820,2,5,2025-04-11,112.0,787.94,87174.08,0.033315
821,2,14,2025-04-11,371.0,829.78,307848.38,0.117649
822,2,18,2025-04-11,515.0,223.53,115117.95,0.043994
823,2,29,2025-04-11,162.0,1585.4,256834.8,0.098153
824,2,36,2025-04-11,526.0,549.32,307525.9,0.117525
825,2,38,2025-04-11,1978.0,125.67,247388.46,0.094543
826,2,42,2025-04-11,87.0,3149.3,273989.1,0.104709
827,2,44,2025-04-11,1813.0,112.78,204470.14,0.078141
828,2,49,2025-04-11,225.0,1821.1,422867.25,0.161605
829,2,51,2025-04-11,327.0,1295.66,393459.48,0.150366
830,2,5,2025-04-22,112.0,787.94,87174.08,0.034958
831,2,14,2025-04-22,371.0,829.78,307848.38,0.123452
832,2,18,2025-04-22,515.0,223.53,115117.95,0.046164
833,2,29,2025-04-22,162.0,1585.4,256834.8,0.102995
834,2,36,2025-04-22,526.0,549.32,307525.9,0.123322
835,2,38,2025-04-22,1978.0,125.67,247388.46,0.099206
836,2,42,2025-04-22,87.0,3149.3,273989.1,0.109874
837,2,44,2025-04-22,1813.0,112.78,204470.14,0.081996
838,2,49,2025-04-22,225.0,1821.1,422867.25,0.169576
839,2,51,2025-04-22,172.0,1295.66,270457.96,0.108458
840,2,5,2025-04-28,112.0,787.94,87174.08,0.034958
841,2,14,2025-04-28,371.0,829.78,307848.38,0.123452
842,2,18,2025-04-28,515.0,223.53,115117.95,0.046164
843,2,29,2025-04-28,162.0,1585.4,256834.8,0.102995
844,2,36,2025-04-28,526.0,549.32,307525.9,0.123322
845,2,38,2025-04-28,1978.0,125.67,247388.46,0.099206
846,2,42,2025-04-28,87.0,3149.3,273989.1,0.109874
847,2,44,2025-04-28,1813.0,112.78,204470.14,0.081996
848,2,49,2025-04-28,225.0,1821.1,422867.25,0.169576
849,2,51,2025-04-28,172.0,1295.66,270457.96,0.108458
850,2,5,2025-05-02,112.0,787.94,87174.08,0.031179
851,2,12,2025-05-02,158.0,1912.75,302214.5,0.108092
852,2,14,2025-05-02,371.0,829.78,307848.38,0.110108
853,2,18,2025-05-02,515.0,223.53,115117.95,0.041174
854,2,29,2025-05-02,162.0,1585.4,256834.8,0.091862
855,2,36,2025-05-02,526.0,549.32,307525.9,0.109992
